X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	
0.00	-0.00	-4606.45	931.43	4606.45	-931.43	-931.43	-4606.45	931.43	4606.45	
0.00	-0.00	-4607.45	929.48	4607.45	-929.48	-929.48	-4607.45	929.48	4607.45	
0.00	-0.00	-4608.44	927.53	4608.44	-927.53	-927.53	-4608.44	927.53	4608.44	
0.00	-0.00	-4609.43	925.57	4609.43	-925.57	-925.57	-4609.43	925.57	4609.43	
0.00	-0.00	-4610.42	923.62	4610.42	-923.62	-923.62	-4610.42	923.62	4610.42	
0.00	-0.00	-4611.41	921.67	4611.41	-921.67	-921.67	-4611.41	921.67	4611.41	
0.00	-0.00	-4612.40	919.71	4612.40	-919.71	-919.71	-4612.40	919.71	4612.40	
0.00	-0.00	-4613.38	917.76	4613.38	-917.76	-917.76	-4613.38	917.76	4613.38	
0.00	-0.00	-4614.36	915.80	4614.36	-915.80	-915.80	-4614.36	915.80	4614.36	
0.00	-0.00	-4615.34	913.85	4615.34	-913.85	-913.85	-4615.34	913.85	4615.34	
0.00	-0.00	-4616.32	911.89	4616.32	-911.89	-911.89	-4616.32	911.89	4616.32	
0.00	-0.00	-4617.29	909.93	4617.29	-909.93	-909.93	-4617.29	909.93	4617.29	
0.00	-0.00	-4618.26	907.98	4618.26	-907.98	-907.98	-4618.26	907.98	4618.26	
0.00	-0.00	-4619.23	906.02	4619.23	-906.02	-906.02	-4619.23	906.02	4619.23	
0.00	-0.00	-4620.20	904.06	4620.20	-904.06	-904.06	-4620.20	904.06	4620.20	
0.00	-0.00	-4621.17	902.10	4621.17	-902.10	-902.10	-4621.17	902.10	4621.17	
0.00	-0.00	-4622.13	900.14	4622.13	-900.14	-900.14	-4622.13	900.14	4622.13	
0.00	-0.00	-4623.09	898.18	4623.09	-898.18	-898.18	-4623.09	898.18	4623.09	
0.00	-0.00	-4624.05	896.22	4624.05	-896.22	-896.22	-4624.05	896.22	4624.05	
0.00	-0.00	-4625.01	894.26	4625.01	-894.26	-894.26	-4625.01	894.26	4625.01	
0.00	-0.00	-4625.96	892.30	4625.96	-892.30	-892.30	-4625.96	892.30	4625.96	
0.00	-0.00	-4626.91	890.34	4626.91	-890.34	-890.34	-4626.91	890.34	4626.91	
0.00	-0.00	-4627.86	888.38	4627.86	-888.38	-888.38	-4627.86	888.38	4627.86	
0.00	-0.00	-4628.81	886.42	4628.81	-886.42	-886.42	-4628.81	886.42	4628.81	
0.00	-0.00	-4629.76	884.46	4629.76	-884.46	-884.46	-4629.76	884.46	4629.76	
0.00	-0.00	-4630.70	882.49	4630.70	-882.49	-882.49	-4630.70	882.49	4630.70	
0.00	-0.00	-4631.64	880.53	4631.64	-880.53	-880.53	-4631.64	880.53	4631.64	
0.00	-0.00	-4632.58	878.57	4632.58	-878.57	-878.57	-4632.58	878.57	4632.58	
0.00	-0.00	-4633.52	876.60	4633.52	-876.60	-876.60	-4633.52	876.60	4633.52	
0.00	-0.00	-4634.45	874.64	4634.45	-874.64	-874.64	-4634.45	874.64	4634.45	
0.00	-0.00	-4635.38	872.67	4635.38	-872.67	-872.67	-4635.38	872.67	4635.38	
0.00	-0.00	-4636.31	870.71	4636.31	-870.71	-870.71	-4636.31	870.71	4636.31	
0.00	-0.00	-4637.24	868.74	4637.24	-868.74	-868.74	-4637.24	868.74	4637.24	
0.00	-0.00	-4638.17	866.77	4638.17	-866.77	-866.77	-4638.17	866.77	4638.17	
0.00	-0.00	-4639.09	864.81	4639.09	-864.81	-864.81	-4639.09	864.81	4639.09	
0.00	-0.00	-4640.01	862.84	4640.01	-862.84	-862.84	-4640.01	862.84	4640.01	
0.00	-0.00	-4640.93	860.87	4640.93	-860.87	-860.87	-4640.93	860.87	4640.93	
0.00	-0.00	-4641.85	858.91	4641.85	-858.91	-858.91	-4641.85	858.91	4641.85	
0.00	-0.00	-4642.76	856.94	4642.76	-856.94	-856.94	-4642.76	856.94	4642.76	
0.00	-0.00	-4643.67	854.97	4643.67	-854.97	-854.97	-4643.67	854.97	4643.67	
0.00	-0.00	-4644.58	853.00	4644.58	-853.00	-853.00	-4644.58	853.00	4644.58	
0.00	-0.00	-4645.49	851.03	4645.49	-851.03	-851.03	-4645.49	851.03	4645.49	
0.00	-0.00	-4646.40	849.06	4646.40	-849.06	-849.06	-4646.40	849.06	4646.40	
0.00	-0.00	-4647.30	847.09	4647.30	-847.09	-847.09	-4647.30	847.09	4647.30	
0.00	-0.00	-4648.20	845.12	4648.20	-845.12	-845.12	-4648.20	845.12	4648.20	
0.00	-0.00	-4649.10	843.15	4649.10	-843.15	-843.15	-4649.10	843.15	4649.10	
0.00	-0.00	-4650.00	841.18	4650.00	-841.18	-841.18	-4650.00	841.18	4650.00	
0.00	-0.00	-4650.89	839.21	4650.89	-839.21	-839.21	-4650.89	839.21	4650.89	
0.00	-0.00	-4651.79	837.23	4651.79	-837.23	-837.23	-4651.79	837.23	4651.79	
0.00	-0.00	-4652.68	835.26	4652.68	-835.26	-835.26	-4652.68	835.26	4652.68	
0.00	-0.00	-4653.56	833.29	4653.56	-833.29	-833.29	-4653.56	833.29	4653.56	
0.00	-0.00	-4654.45	831.31	4654.45	-831.31	-831.31	-4654.45	831.31	4654.45	
0.00	-0.00	-4655.33	829.34	4655.33	-829.34	-829.34	-4655.33	829.34	4655.33	
0.00	-0.00	-4656.21	827.37	4656.21	-827.37	-827.37	-4656.21	827.37	4656.21	
0.00	-0.00	-4657.09	825.39	4657.09	-825.39	-825.39	-4657.09	825.39	4657.09	
0.00	-0.00	-4657.97	823.42	4657.97	-823.42	-823.42	-4657.97	823.42	4657.97	
0.00	-0.00	-4658.85	821.44	4658.85	-821.44	-821.44	-4658.85	821.44	4658.85	
0.00	-0.00	-4659.72	819.47	4659.72	-819.47	-819.47	-4659.72	819.47	4659.72	
0.00	-0.00	-4660.59	817.49	4660.59	-817.49	-817.49	-4660.59	817.49	4660.59	
0.00	-0.00	-4661.46	815.51	4661.46	-815.51	-815.51	-4661.46	815.51	4661.46	
0.00	-0.00	-4662.32	813.54	4662.32	-813.54	-813.54	-4662.32	813.54	4662.32	
0.00	-0.00	-4663.19	811.56	4663.19	-811.56	-811.56	-4663.19	811.56	4663.19	
0.00	-0.00	-4664.05	809.58	4664.05	-809.58	-809.58	-4664.05	809.58	4664.05	
0.00	-0.00	-4664.91	807.60	4664.91	-807.60	-807.60	-4664.91	807.60	4664.91	
0.00	-0.00	-4665.77	805.63	4665.77	-805.63	-805.63	-4665.77	805.63	4665.77	
0.00	-0.00	-4666.62	803.65	4666.62	-803.65	-803.65	-4666.62	803.65	4666.62	
0.00	-0.00	-4667.47	801.67	4667.47	-801.67	-801.67	-4667.47	801.67	4667.47	
0.00	-0.00	-4668.32	799.69	4668.32	-799.69	-799.69	-4668.32	799.69	4668.32	
0.00	-0.00	-4669.17	797.71	4669.17	-797.71	-797.71	-4669.17	797.71	4669.17	
0.00	-0.00	-4670.02	795.73	4670.02	-795.73	-795.73	-4670.02	795.73	4670.02	
0.00	-0.00	-4670.86	793.75	4670.86	-793.75	-793.75	-4670.86	793.75	4670.86	
0.00	-0.00	-4671.71	791.77	4671.71	-791.77	-791.77	-4671.71	791.77	4671.71	
0.00	-0.00	-4672.54	789.78	4672.54	-789.78	-789.78	-4672.54	789.78	4672.54	
0.00	-0.00	-4673.38	787.80	4673.38	-787.80	-787.80	-4673.38	787.80	4673.38	
0.00	-0.00	-4674.22	785.82	4674.22	-785.82	-785.82	-4674.22	785.82	4674.22	
0.00	-0.00	-4675.05	783.84	4675.05	-783.84	-783.84	-4675.05	783.84	4675.05	
0.00	-0.00	-4675.88	781.85	4675.88	-781.85	-781.85	-4675.88	781.85	4675.88	
0.00	-0.00	-4676.71	779.87	4676.71	-779.87	-779.87	-4676.71	779.87	4676.71	
0.00	-0.00	-4677.54	777.89	4677.54	-777.89	-777.89	-4677.54	777.89	4677.54	
0.00	-0.00	-4678.36	775.90	4678.36	-775.90	-775.90	-4678.36	775.90	4678.36	
0.00	-0.00	-4679.18	773.92	4679.18	-773.92	-773.92	-4679.18	773.92	4679.18	
0.00	-0.00	-4680.00	771.93	4680.00	-771.93	-771.93	-4680.00	771.93	4680.00	
0.00	-0.00	-4680.82	769.95	4680.82	-769.95	-769.95	-4680.82	769.95	4680.82	
0.00	-0.00	-4681.64	767.96	4681.64	-767.96	-767.96	-4681.64	767.96	4681.64	
0.00	-0.00	-4682.45	765.98	4682.45	-765.98	-765.98	-4682.45	765.98	4682.45	
0.00	-0.00	-4683.26	763.99	4683.26	-763.99	-763.99	-4683.26	763.99	4683.26	
0.00	-0.00	-4684.07	762.01	4684.07	-762.01	-762.01	-4684.07	762.01	4684.07	
0.00	-0.00	-4684.88	760.02	4684.88	-760.02	-760.02	-4684.88	760.02	4684.88	
0.00	-0.00	-4685.68	758.03	4685.68	-758.03	-758.03	-4685.68	758.03	4685.68	
0.00	-0.00	-4686.48	756.04	4686.48	-756.04	-756.04	-4686.48	756.04	4686.48	
0.00	-0.00	-4687.28	754.06	4687.28	-754.06	-754.06	-4687.28	754.06	4687.28	
0.00	-0.00	-4688.08	752.07	4688.08	-752.07	-752.07	-4688.08	752.07	4688.08	
0.00	-0.00	-4688.88	750.08	4688.88	-750.08	-750.08	-4688.88	750.08	4688.88	
0.00	-0.00	-4689.67	748.09	4689.67	-748.09	-748.09	-4689.67	748.09	4689.67	
0.00	-0.00	-4690.46	746.10	4690.46	-746.10	-746.10	-4690.46	746.10	4690.46	
0.00	-0.00	-4691.25	744.11	4691.25	-744.11	-744.11	-4691.25	744.11	4691.25	
0.00	-0.00	-4692.04	742.12	4692.04	-742.12	-742.12	-4692.04	742.12	4692.04	
0.00	-0.00	-4692.82	740.13	4692.82	-740.13	-740.13	-4692.82	740.13	4692.82	
0.00	-0.00	-4693.61	738.14	4693.61	-738.14	-738.14	-4693.61	738.14	4693.61	
0.00	-0.00	-4694.39	736.15	4694.39	-736.15	-736.15	-4694.39	736.15	4694.39	
0.00	-0.00	-4695.16	734.16	4695.16	-734.16	-734.16	-4695.16	734.16	4695.16	
0.00	-0.00	-4695.94	732.17	4695.94	-732.17	-732.17	-4695.94	732.17	4695.94	
0.00	-0.00	-4696.71	730.17	4696.71	-730.17	-730.17	-4696.71	730.17	4696.71	
0.00	-0.00	-4697.49	728.18	4697.49	-728.18	-728.18	-4697.49	728.18	4697.49	
0.00	-0.00	-4698.26	726.19	4698.26	-726.19	-726.19	-4698.26	726.19	4698.26	
0.00	-0.00	-4699.02	724.20	4699.02	-724.20	-724.20	-4699.02	724.20	4699.02	
0.00	-0.00	-4699.79	722.20	4699.79	-722.20	-722.20	-4699.79	722.20	4699.79	
0.00	-0.00	-4700.55	720.21	4700.55	-720.21	-720.21	-4700.55	720.21	4700.55	
0.00	-0.00	-4701.31	718.21	4701.31	-718.21	-718.21	-4701.31	718.21	4701.31	
0.00	-0.00	-4702.07	716.22	4702.07	-716.22	-716.22	-4702.07	716.22	4702.07	
0.00	-0.00	-4702.83	714.22	4702.83	-714.22	-714.22	-4702.83	714.22	4702.83	
0.00	-0.00	-4703.58	712.23	4703.58	-712.23	-712.23	-4703.58	712.23	4703.58	
0.00	-0.00	-4704.33	710.23	4704.33	-710.23	-710.23	-4704.33	710.23	4704.33	
0.00	-0.00	-4705.08	708.24	4705.08	-708.24	-708.24	-4705.08	708.24	4705.08	
0.00	-0.00	-4705.83	706.24	4705.83	-706.24	-706.24	-4705.83	706.24	4705.83	
0.00	-0.00	-4706.58	704.25	4706.58	-704.25	-704.25	-4706.58	704.25	4706.58	
0.00	-0.00	-4707.32	702.25	4707.32	-702.25	-702.25	-4707.32	702.25	4707.32	
0.00	-0.00	-4708.06	700.25	4708.06	-700.25	-700.25	-4708.06	700.25	4708.06	
0.00	-0.00	-4708.80	698.25	4708.80	-698.25	-698.25	-4708.80	698.25	4708.80	
0.00	-0.00	-4709.54	696.26	4709.54	-696.26	-696.26	-4709.54	696.26	4709.54	
0.00	-0.00	-4710.27	694.26	4710.27	-694.26	-694.26	-4710.27	694.26	4710.27	
0.00	-0.00	-4711.00	692.26	4711.00	-692.26	-692.26	-4711.00	692.26	4711.00	
0.00	-0.00	-4711.73	690.26	4711.73	-690.26	-690.26	-4711.73	690.26	4711.73	
0.00	-0.00	-4712.46	688.26	4712.46	-688.26	-688.26	-4712.46	688.26	4712.46	
0.00	-0.00	-4713.19	686.26	4713.19	-686.26	-686.26	-4713.19	686.26	4713.19	
0.00	-0.00	-4713.91	684.26	4713.91	-684.26	-684.26	-4713.91	684.26	4713.91	
0.00	-0.00	-4714.63	682.26	4714.63	-682.26	-682.26	-4714.63	682.26	4714.63	
0.00	-0.00	-4715.35	680.26	4715.35	-680.26	-680.26	-4715.35	680.26	4715.35	
0.00	-0.00	-4716.07	678.26	4716.07	-678.26	-678.26	-4716.07	678.26	4716.07	
0.00	-0.00	-4716.78	676.26	4716.78	-676.26	-676.26	-4716.78	676.26	4716.78	
0.00	-0.00	-4717.49	674.26	4717.49	-674.26	-674.26	-4717.49	674.26	4717.49	
0.00	-0.00	-4718.20	672.26	4718.20	-672.26	-672.26	-4718.20	672.26	4718.20	
0.00	-0.00	-4718.91	670.26	4718.91	-670.26	-670.26	-4718.91	670.26	4718.91	
0.00	-0.00	-4719.62	668.25	4719.62	-668.25	-668.25	-4719.62	668.25	4719.62	
0.00	-0.00	-4720.32	666.25	4720.32	-666.25	-666.25	-4720.32	666.25	4720.32	
0.00	-0.00	-4721.02	664.25	4721.02	-664.25	-664.25	-4721.02	664.25	4721.02	
0.00	-0.00	-4721.72	662.25	4721.72	-662.25	-662.25	-4721.72	662.25	4721.72	
0.00	-0.00	-4722.42	660.24	4722.42	-660.24	-660.24	-4722.42	660.24	4722.42	
0.00	-0.00	-4723.12	658.24	4723.12	-658.24	-658.24	-4723.12	658.24	4723.12	
0.00	-0.00	-4723.81	656.24	4723.81	-656.24	-656.24	-4723.81	656.24	4723.81	
0.00	-0.00	-4724.50	654.23	4724.50	-654.23	-654.23	-4724.50	654.23	4724.50	
0.00	-0.00	-4725.19	652.23	4725.19	-652.23	-652.23	-4725.19	652.23	4725.19	
0.00	-0.00	-4725.88	650.22	4725.88	-650.22	-650.22	-4725.88	650.22	4725.88	
0.00	-0.00	-4726.56	648.22	4726.56	-648.22	-648.22	-4726.56	648.22	4726.56	
0.00	-0.00	-4727.24	646.21	4727.24	-646.21	-646.21	-4727.24	646.21	4727.24	
0.00	-0.00	-4727.92	644.20	4727.92	-644.20	-644.20	-4727.92	644.20	4727.92	
0.00	-0.00	-4728.60	642.20	4728.60	-642.20	-642.20	-4728.60	642.20	4728.60	
0.00	-0.00	-4729.28	640.19	4729.28	-640.19	-640.19	-4729.28	640.19	4729.28	
0.00	-0.00	-4729.95	638.19	4729.95	-638.19	-638.19	-4729.95	638.19	4729.95	
0.00	-0.00	-4730.62	636.18	4730.62	-636.18	-636.18	-4730.62	636.18	4730.62	
0.00	-0.00	-4731.29	634.17	4731.29	-634.17	-634.17	-4731.29	634.17	4731.29	
0.00	-0.00	-4731.96	632.16	4731.96	-632.16	-632.16	-4731.96	632.16	4731.96	
0.00	-0.00	-4732.62	630.16	4732.62	-630.16	-630.16	-4732.62	630.16	4732.62	
0.00	-0.00	-4733.28	628.15	4733.28	-628.15	-628.15	-4733.28	628.15	4733.28	
0.00	-0.00	-4733.94	626.14	4733.94	-626.14	-626.14	-4733.94	626.14	4733.94	
0.00	-0.00	-4734.60	624.13	4734.60	-624.13	-624.13	-4734.60	624.13	4734.60	
0.00	-0.00	-4735.26	622.12	4735.26	-622.12	-622.12	-4735.26	622.12	4735.26	
0.00	-0.00	-4735.91	620.11	4735.91	-620.11	-620.11	-4735.91	620.11	4735.91	
0.00	-0.00	-4736.56	618.10	4736.56	-618.10	-618.10	-4736.56	618.10	4736.56	
0.00	-0.00	-4737.21	616.09	4737.21	-616.09	-616.09	-4737.21	616.09	4737.21	
0.00	-0.00	-4737.86	614.08	4737.86	-614.08	-614.08	-4737.86	614.08	4737.86	
0.00	-0.00	-4738.51	612.07	4738.51	-612.07	-612.07	-4738.51	612.07	4738.51	
0.00	-0.00	-4739.15	610.06	4739.15	-610.06	-610.06	-4739.15	610.06	4739.15	
0.00	-0.00	-4739.79	608.05	4739.79	-608.05	-608.05	-4739.79	608.05	4739.79	
0.00	-0.00	-4740.43	606.04	4740.43	-606.04	-606.04	-4740.43	606.04	4740.43	
0.00	-0.00	-4741.06	604.03	4741.06	-604.03	-604.03	-4741.06	604.03	4741.06	
0.00	-0.00	-4741.70	602.02	4741.70	-602.02	-602.02	-4741.70	602.02	4741.70	
0.00	-0.00	-4742.33	600.00	4742.33	-600.00	-600.00	-4742.33	600.00	4742.33	
0.00	-0.00	-4742.96	597.99	4742.96	-597.99	-597.99	-4742.96	597.99	4742.96	
0.00	-0.00	-4743.59	595.98	4743.59	-595.98	-595.98	-4743.59	595.98	4743.59	
0.00	-0.00	-4744.21	593.97	4744.21	-593.97	-593.97	-4744.21	593.97	4744.21	
0.00	-0.00	-4744.84	591.95	4744.84	-591.95	-591.95	-4744.84	591.95	4744.84	
0.00	-0.00	-4745.46	589.94	4745.46	-589.94	-589.94	-4745.46	589.94	4745.46	
0.00	-0.00	-4746.08	587.93	4746.08	-587.93	-587.93	-4746.08	587.93	4746.08	
0.00	-0.00	-4746.69	585.91	4746.69	-585.91	-585.91	-4746.69	585.91	4746.69	
0.00	-0.00	-4747.31	583.90	4747.31	-583.90	-583.90	-4747.31	583.90	4747.31	
0.00	-0.00	-4747.92	581.88	4747.92	-581.88	-581.88	-4747.92	581.88	4747.92	
0.00	-0.00	-4748.53	579.87	4748.53	-579.87	-579.87	-4748.53	579.87	4748.53	
0.00	-0.00	-4749.14	577.85	4749.14	-577.85	-577.85	-4749.14	577.85	4749.14	
0.00	-0.00	-4749.75	575.84	4749.75	-575.84	-575.84	-4749.75	575.84	4749.75	
0.00	-0.00	-4750.35	573.82	4750.35	-573.82	-573.82	-4750.35	573.82	4750.35	
0.00	-0.00	-4750.95	571.81	4750.95	-571.81	-571.81	-4750.95	571.81	4750.95	
0.00	-0.00	-4751.55	569.79	4751.55	-569.79	-569.79	-4751.55	569.79	4751.55	
0.00	-0.00	-4752.15	567.77	4752.15	-567.77	-567.77	-4752.15	567.77	4752.15	
0.00	-0.00	-4752.74	565.76	4752.74	-565.76	-565.76	-4752.74	565.76	4752.74	
0.00	-0.00	-4753.34	563.74	4753.34	-563.74	-563.74	-4753.34	563.74	4753.34	
0.00	-0.00	-4753.93	561.72	4753.93	-561.72	-561.72	-4753.93	561.72	4753.93	
0.00	-0.00	-4754.51	559.71	4754.51	-559.71	-559.71	-4754.51	559.71	4754.51	
0.00	-0.00	-4755.10	557.69	4755.10	-557.69	-557.69	-4755.10	557.69	4755.10	
0.00	-0.00	-4755.69	555.67	4755.69	-555.67	-555.67	-4755.69	555.67	4755.69	
0.00	-0.00	-4756.27	553.65	4756.27	-553.65	-553.65	-4756.27	553.65	4756.27	
0.00	-0.00	-4756.85	551.63	4756.85	-551.63	-551.63	-4756.85	551.63	4756.85	
0.00	-0.00	-4757.43	549.61	4757.43	-549.61	-549.61	-4757.43	549.61	4757.43	
0.00	-0.00	-4758.00	547.60	4758.00	-547.60	-547.60	-4758.00	547.60	4758.00	
0.00	-0.00	-4758.57	545.58	4758.57	-545.58	-545.58	-4758.57	545.58	4758.57	
0.00	-0.00	-4759.15	543.56	4759.15	-543.56	-543.56	-4759.15	543.56	4759.15	
0.00	-0.00	-4759.72	541.54	4759.72	-541.54	-541.54	-4759.72	541.54	4759.72	
0.00	-0.00	-4760.28	539.52	4760.28	-539.52	-539.52	-4760.28	539.52	4760.28	
0.00	-0.00	-4760.85	537.50	4760.85	-537.50	-537.50	-4760.85	537.50	4760.85	
0.00	-0.00	-4761.41	535.48	4761.41	-535.48	-535.48	-4761.41	535.48	4761.41	
0.00	-0.00	-4761.97	533.46	4761.97	-533.46	-533.46	-4761.97	533.46	4761.97	
0.00	-0.00	-4762.53	531.44	4762.53	-531.44	-531.44	-4762.53	531.44	4762.53	
0.00	-0.00	-4763.08	529.41	4763.08	-529.41	-529.41	-4763.08	529.41	4763.08	
0.00	-0.00	-4763.64	527.39	4763.64	-527.39	-527.39	-4763.64	527.39	4763.64	
0.00	-0.00	-4764.19	525.37	4764.19	-525.37	-525.37	-4764.19	525.37	4764.19	
0.00	-0.00	-4764.74	523.35	4764.74	-523.35	-523.35	-4764.74	523.35	4764.74	
0.00	-0.00	-4765.29	521.33	4765.29	-521.33	-521.33	-4765.29	521.33	4765.29	
0.00	-0.00	-4765.83	519.31	4765.83	-519.31	-519.31	-4765.83	519.31	4765.83	
0.00	-0.00	-4766.38	517.28	4766.38	-517.28	-517.28	-4766.38	517.28	4766.38	
0.00	-0.00	-4766.92	515.26	4766.92	-515.26	-515.26	-4766.92	515.26	4766.92	
0.00	-0.00	-4767.45	513.24	4767.45	-513.24	-513.24	-4767.45	513.24	4767.45	
0.00	-0.00	-4767.99	511.21	4767.99	-511.21	-511.21	-4767.99	511.21	4767.99	
0.00	-0.00	-4768.53	509.19	4768.53	-509.19	-509.19	-4768.53	509.19	4768.53	
0.00	-0.00	-4769.06	507.17	4769.06	-507.17	-507.17	-4769.06	507.17	4769.06	
0.00	-0.00	-4769.59	505.14	4769.59	-505.14	-505.14	-4769.59	505.14	4769.59	
0.00	-0.00	-4770.12	503.12	4770.12	-503.12	-503.12	-4770.12	503.12	4770.12	
0.00	-0.00	-4770.64	501.09	4770.64	-501.09	-501.09	-4770.64	501.09	4770.64	
0.00	-0.00	-4771.17	499.07	4771.17	-499.07	-499.07	-4771.17	499.07	4771.17	
0.00	-0.00	-4771.69	497.04	4771.69	-497.04	-497.04	-4771.69	497.04	4771.69	
0.00	-0.00	-4772.21	495.02	4772.21	-495.02	-495.02	-4772.21	495.02	4772.21	
0.00	-0.00	-4772.72	492.99	4772.72	-492.99	-492.99	-4772.72	492.99	4772.72	
0.00	-0.00	-4773.24	490.97	4773.24	-490.97	-490.97	-4773.24	490.97	4773.24	
0.00	-0.00	-4773.75	488.94	4773.75	-488.94	-488.94	-4773.75	488.94	4773.75	
0.00	-0.00	-4774.26	486.92	4774.26	-486.92	-486.92	-4774.26	486.92	4774.26	
0.00	-0.00	-4774.77	484.89	4774.77	-484.89	-484.89	-4774.77	484.89	4774.77	
0.00	-0.00	-4775.28	482.86	4775.28	-482.86	-482.86	-4775.28	482.86	4775.28	
0.00	-0.00	-4775.78	480.84	4775.78	-480.84	-480.84	-4775.78	480.84	4775.78	
0.00	-0.00	-4776.28	478.81	4776.28	-478.81	-478.81	-4776.28	478.81	4776.28	
0.00	-0.00	-4776.78	476.78	4776.78	-476.78	-476.78	-4776.78	476.78	4776.78	
0.00	-0.00	-4777.28	474.76	4777.28	-474.76	-474.76	-4777.28	474.76	4777.28	
0.00	-0.00	-4777.78	472.73	4777.78	-472.73	-472.73	-4777.78	472.73	4777.78	
0.00	-0.00	-4778.27	470.70	4778.27	-470.70	-470.70	-4778.27	470.70	4778.27	
0.00	-0.00	-4778.76	468.67	4778.76	-468.67	-468.67	-4778.76	468.67	4778.76	
0.00	-0.00	-4779.25	466.64	4779.25	-466.64	-466.64	-4779.25	466.64	4779.25	
0.00	-0.00	-4779.74	464.62	4779.74	-464.62	-464.62	-4779.74	464.62	4779.74	
0.00	-0.00	-4780.22	462.59	4780.22	-462.59	-462.59	-4780.22	462.59	4780.22	
0.00	-0.00	-4780.70	460.56	4780.70	-460.56	-460.56	-4780.70	460.56	4780.70	
0.00	-0.00	-4781.18	458.53	4781.18	-458.53	-458.53	-4781.18	458.53	4781.18	
0.00	-0.00	-4781.66	456.50	4781.66	-456.50	-456.50	-4781.66	456.50	4781.66	
0.00	-0.00	-4782.14	454.47	4782.14	-454.47	-454.47	-4782.14	454.47	4782.14	
0.00	-0.00	-4782.61	452.44	4782.61	-452.44	-452.44	-4782.61	452.44	4782.61	
0.00	-0.00	-4783.08	450.41	4783.08	-450.41	-450.41	-4783.08	450.41	4783.08	
0.00	-0.00	-4783.55	448.38	4783.55	-448.38	-448.38	-4783.55	448.38	4783.55	
0.00	-0.00	-4784.02	446.35	4784.02	-446.35	-446.35	-4784.02	446.35	4784.02	
0.00	-0.00	-4784.49	444.32	4784.49	-444.32	-444.32	-4784.49	444.32	4784.49	
0.00	-0.00	-4784.95	442.29	4784.95	-442.29	-442.29	-4784.95	442.29	4784.95	
0.00	-0.00	-4785.41	440.26	4785.41	-440.26	-440.26	-4785.41	440.26	4785.41	
0.00	-0.00	-4785.87	438.23	4785.87	-438.23	-438.23	-4785.87	438.23	4785.87	
0.00	-0.00	-4786.33	436.20	4786.33	-436.20	-436.20	-4786.33	436.20	4786.33	
0.00	-0.00	-4786.78	434.17	4786.78	-434.17	-434.17	-4786.78	434.17	4786.78	
0.00	-0.00	-4787.23	432.14	4787.23	-432.14	-432.14	-4787.23	432.14	4787.23	
0.00	-0.00	-4787.68	430.10	4787.68	-430.10	-430.10	-4787.68	430.10	4787.68	
0.00	-0.00	-4788.13	428.07	4788.13	-428.07	-428.07	-4788.13	428.07	4788.13	
0.00	-0.00	-4788.58	426.04	4788.58	-426.04	-426.04	-4788.58	426.04	4788.58	
0.00	-0.00	-4789.02	424.01	4789.02	-424.01	-424.01	-4789.02	424.01	4789.02	
0.00	-0.00	-4789.46	421.97	4789.46	-421.97	-421.97	-4789.46	421.97	4789.46	
0.00	-0.00	-4789.90	419.94	4789.90	-419.94	-419.94	-4789.90	419.94	4789.90	
0.00	-0.00	-4790.34	417.91	4790.34	-417.91	-417.91	-4790.34	417.91	4790.34	
0.00	-0.00	-4790.77	415.88	4790.77	-415.88	-415.88	-4790.77	415.88	4790.77	
0.00	-0.00	-4791.21	413.84	4791.21	-413.84	-413.84	-4791.21	413.84	4791.21	
0.00	-0.00	-4791.64	411.81	4791.64	-411.81	-411.81	-4791.64	411.81	4791.64	
0.00	-0.00	-4792.07	409.78	4792.07	-409.78	-409.78	-4792.07	409.78	4792.07	
0.00	-0.00	-4792.49	407.74	4792.49	-407.74	-407.74	-4792.49	407.74	4792.49	
0.00	-0.00	-4792.92	405.71	4792.92	-405.71	-405.71	-4792.92	405.71	4792.92	
0.00	-0.00	-4793.34	403.67	4793.34	-403.67	-403.67	-4793.34	403.67	4793.34	
0.00	-0.00	-4793.76	401.64	4793.76	-401.64	-401.64	-4793.76	401.64	4793.76	
0.00	-0.00	-4794.18	399.60	4794.18	-399.60	-399.60	-4794.18	399.60	4794.18	
0.00	-0.00	-4794.59	397.57	4794.59	-397.57	-397.57	-4794.59	397.57	4794.59	
0.00	-0.00	-4795.01	395.53	4795.01	-395.53	-395.53	-4795.01	395.53	4795.01	
0.00	-0.00	-4795.42	393.50	4795.42	-393.50	-393.50	-4795.42	393.50	4795.42	
0.00	-0.00	-4795.83	391.46	4795.83	-391.46	-391.46	-4795.83	391.46	4795.83	
0.00	-0.00	-4796.23	389.43	4796.23	-389.43	-389.43	-4796.23	389.43	4796.23	
0.00	-0.00	-4796.64	387.39	4796.64	-387.39	-387.39	-4796.64	387.39	4796.64	
0.00	-0.00	-4797.04	385.36	4797.04	-385.36	-385.36	-4797.04	385.36	4797.04	
0.00	-0.00	-4797.44	383.32	4797.44	-383.32	-383.32	-4797.44	383.32	4797.44	
0.00	-0.00	-4797.84	381.29	4797.84	-381.29	-381.29	-4797.84	381.29	4797.84	
0.00	-0.00	-4798.24	379.25	4798.24	-379.25	-379.25	-4798.24	379.25	4798.24	
0.00	-0.00	-4798.63	377.21	4798.63	-377.21	-377.21	-4798.63	377.21	4798.63	
0.00	-0.00	-4799.02	375.18	4799.02	-375.18	-375.18	-4799.02	375.18	4799.02	
